,date,open,high,low,close,Adj Close,volume
499,2002-09-10,900.25,912.25,898.5,911.25,911.25,510950
500,2002-09-11,911.0,927.5,905.5,905.75,905.75,427006
501,2002-09-12,906.25,908.75,884.25,889.5,889.5,72342
502,2002-09-13,889.0,893.25,876.0,891.5,891.5,26965
503,2002-09-16,891.25,894.0,879.0,892.5,892.5,14078
504,2002-09-17,893.5,915.75,871.75,872.25,872.25,30590
505,2002-09-18,870.0,879.0,856.75,863.75,863.75,17740
506,2002-09-19,863.25,863.5,841.5,841.75,841.75,16870
507,2002-09-20,842.75,849.5,841.25,847.0,847.0,517443
508,2002-09-23,843.5,846.0,824.5,833.75,833.75,596003
509,2002-09-24,835.5,835.75,815.5,820.75,820.75,689228
510,2002-09-25,821.75,845.0,810.25,841.25,841.25,715420
511,2002-09-26,842.75,857.25,837.25,854.5,854.5,700147
512,2002-09-27,853.0,857.0,824.25,825.25,825.25,620681
513,2002-09-30,825.25,826.0,798.25,815.0,815.0,753340
514,2002-10-01,816.5,854.5,810.25,854.5,854.5,746897
515,2002-10-02,853.75,854.75,823.0,830.75,830.75,804722
516,2002-10-03,829.0,840.5,816.25,820.0,820.0,795709
517,2002-10-04,819.75,830.25,792.25,806.0,806.0,850508
518,2002-10-07,804.75,808.75,782.0,788.5,788.5,752007
519,2002-10-08,788.25,810.0,778.5,800.5,800.5,977753
520,2002-10-09,801.5,803.5,774.5,778.25,778.25,991686
521,2002-10-10,778.5,807.25,767.25,803.0,803.0,878748
522,2002-10-11,803.0,844.0,799.25,838.25,838.25,733504
523,2002-10-14,836.75,845.0,827.5,842.25,842.25,497294
524,2002-10-15,842.25,884.0,841.5,883.75,883.75,910545
525,2002-10-16,874.5,885.25,855.5,862.75,862.75,737766
526,2002-10-17,865.5,888.75,863.5,878.75,878.75,621766
527,2002-10-18,885.5,889.5,865.75,883.25,883.25,609515
528,2002-10-21,882.0,901.75,872.5,898.75,898.75,646050
529,2002-10-22,897.25,897.25,881.5,891.5,891.5,608452
530,2002-10-23,890.5,899.0,873.0,898.25,898.25,769969
531,2002-10-24,897.75,905.0,877.5,880.5,880.5,781977
532,2002-10-25,879.0,900.0,875.25,898.75,898.75,628869
533,2002-10-28,900.25,909.25,885.0,891.75,891.75,614252
534,2002-10-29,891.75,893.25,866.0,881.5,881.5,742826
535,2002-10-30,881.5,895.75,877.0,889.75,889.75,788491
536,2002-10-31,889.0,898.75,877.75,885.5,885.5,684690
537,2002-11-01,882.0,904.0,875.0,898.5,898.5,617612
538,2002-11-04,905.75,925.0,904.75,907.5,907.5,546383
539,2002-11-05,906.5,915.75,903.75,914.0,914.0,517610
540,2002-11-06,915.25,926.5,903.0,925.75,925.75,743375
541,2002-11-07,926.0,926.25,897.0,902.75,902.75,634244
542,2002-11-08,905.75,910.75,890.5,891.5,891.5,587172
543,2002-11-11,892.0,894.0,873.0,877.75,877.75,407126
544,2002-11-12,877.75,894.5,875.75,884.75,884.75,602744
545,2002-11-13,885.0,892.75,870.25,885.75,885.75,757522
546,2002-11-14,886.0,905.75,881.25,902.5,902.5,631810
547,2002-11-15,902.25,910.5,894.5,909.0,909.0,557849
548,2002-11-18,909.0,917.5,898.5,900.0,900.0,526690
549,2002-11-19,899.5,905.75,892.25,898.0,898.0,598001
550,2002-11-20,898.25,919.25,893.25,918.75,918.75,620615
551,2002-11-21,919.0,936.75,916.5,935.5,935.5,628101
552,2002-11-22,935.75,937.5,927.25,928.75,928.75,464042
553,2002-11-25,929.0,937.25,922.5,929.75,929.75,505244
554,2002-11-26,930.0,932.5,910.75,911.5,911.5,523417
555,2002-11-27,912.75,941.0,912.0,937.75,937.75,523417
556,2002-11-28,938.25,941.5,935.0,939.5,939.5,430465
557,2002-11-29,938.25,942.5,930.75,936.0,936.0,151426
558,2002-12-02,934.0,955.25,926.75,935.25,935.25,653891
559,2002-12-03,935.75,939.5,917.75,923.75,923.75,629913
560,2002-12-04,923.25,925.75,908.75,919.0,919.0,758699
561,2002-12-05,919.25,926.25,905.25,908.5,908.5,651673
562,2002-12-06,909.75,916.0,891.75,913.75,913.75,726066
563,2002-12-09,913.75,917.75,889.0,889.5,889.5,568754
564,2002-12-10,889.5,905.25,888.75,902.0,902.0,536345
565,2002-12-11,902.25,910.25,895.5,902.25,902.25,523288
566,2002-12-12,902.25,908.75,896.25,902.0,902.0,72865
567,2002-12-13,901.75,903.25,887.0,887.5,887.5,37485
568,2002-12-16,886.25,912.0,885.5,910.25,910.25,21798
569,2002-12-17,910.25,912.0,901.25,902.75,902.75,21595
570,2002-12-18,903.5,904.0,887.0,892.25,892.25,11154
571,2002-12-19,893.25,908.75,879.75,886.0,886.0,15003
572,2002-12-20,884.5,895.25,884.5,891.1099853515625,891.1099853515625,361821
573,2002-12-23,896.25,902.0,890.25,897.0,897.0,247476
574,2002-12-24,897.0,900.0,890.0,891.5,891.5,95319
575,2002-12-26,890.25,903.25,885.75,890.75,890.75,193489
576,2002-12-27,890.25,891.5,871.25,871.75,871.75,256017
577,2002-12-30,872.25,881.5,869.0,877.5,877.5,327933
578,2002-12-31,878.0,881.0,868.0,879.0,879.0,302443
579,2003-01-02,883.0,909.75,882.5,907.5,907.5,469308
580,2003-01-03,907.5,910.75,901.75,910.0,910.0,420723
581,2003-01-06,911.0,931.5,903.75,926.5,926.5,541644
582,2003-01-07,926.0,930.5,918.75,923.75,923.75,670729
583,2003-01-08,923.75,923.75,907.25,910.0,910.0,642338
584,2003-01-09,910.25,928.5,908.0,924.75,924.75,618017
585,2003-01-10,925.75,933.0,915.0,926.5,926.5,693024
586,2003-01-13,926.5,937.0,920.75,926.5,926.5,690749
587,2003-01-14,926.25,931.5,920.5,929.25,929.25,529887
588,2003-01-15,927.25,932.75,915.5,921.0,921.0,593761
589,2003-01-16,919.75,925.75,910.75,916.5,916.5,629942
590,2003-01-17,917.0,923.5,897.75,903.0,903.0,629942
591,2003-01-20,903.25,907.25,901.75,903.75,903.75,487767
592,2003-01-21,903.25,907.25,886.0,888.5,888.5,548963
593,2003-01-22,888.5,891.75,876.0,877.5,877.5,638614
594,2003-01-23,878.25,889.75,875.5,883.0,883.0,689708
595,2003-01-24,883.0,885.5,857.5,860.25,860.25,770020
596,2003-01-27,860.25,863.75,842.25,847.25,847.25,811260
597,2003-01-28,848.25,860.0,845.0,854.5,854.5,744867
598,2003-01-29,855.25,867.75,836.0,860.75,860.75,837194
599,2003-01-30,861.0,866.75,839.75,840.0,840.0,749161
600,2003-01-31,840.5,857.75,836.5,854.75,854.75,803363
601,2003-02-03,854.75,864.0,854.0,858.5,858.5,570817
602,2003-02-04,858.5,861.0,838.25,849.25,849.25,745702
603,2003-02-05,847.5,861.0,840.5,844.5,844.5,772112
604,2003-02-06,844.25,845.5,832.0,840.5,840.5,796603
605,2003-02-07,839.5,849.5,825.25,830.5,830.5,685741
606,2003-02-10,831.5,836.75,822.25,836.0,836.0,651782
607,2003-02-11,836.5,842.75,823.5,829.75,829.75,662308
608,2003-02-12,829.75,831.5,816.25,816.75,816.75,621031
609,2003-02-13,817.5,822.5,805.25,819.0,819.0,738507
610,2003-02-14,819.75,837.25,813.75,837.0,837.0,738507
611,2003-02-17,839.25,842.0,836.0,841.25,841.25,728304
612,2003-02-18,839.25,853.25,836.0,851.5,851.5,547104
613,2003-02-19,851.25,852.0,837.75,846.75,846.75,504111
614,2003-02-20,846.75,851.75,835.75,838.75,838.75,591809
615,2003-02-21,838.75,852.25,829.75,847.25,847.25,678201
616,2003-02-24,847.5,850.5,831.0,832.5,832.5,543074
617,2003-02-25,832.5,840.0,817.25,839.75,839.75,819005
618,2003-02-26,839.75,843.25,825.75,827.75,827.75,669295
619,2003-02-27,827.5,842.75,825.25,838.25,838.25,727683
620,2003-02-28,838.25,847.0,833.75,841.0,841.0,570659
621,2003-03-03,844.0,853.0,832.0,835.5,835.5,543604
622,2003-03-04,835.25,836.75,821.25,822.25,822.25,537918
623,2003-03-05,822.25,830.0,818.25,829.5,829.5,718141
624,2003-03-06,829.5,830.5,819.0,821.75,821.75,740696
625,2003-03-07,819.75,829.75,809.0,828.5,828.5,863148
626,2003-03-10,827.5,828.25,805.5,807.75,807.75,615741
627,2003-03-11,807.5,814.75,799.5,800.25,800.25,756699
628,2003-03-12,800.5,806.0,788.5,805.75,805.75,870057
629,2003-03-13,805.75,833.75,804.0,833.25,833.25,150077
630,2003-03-14,833.0,843.5,828.0,834.25,834.25,59767
631,2003-03-17,831.5,864.0,823.5,862.0,862.0,49994
632,2003-03-18,862.5,873.75,857.25,867.25,867.25,43349
633,2003-03-19,867.75,875.5,861.0,873.5,873.5,30850
634,2003-03-20,873.25,880.0,858.25,875.75,875.75,24984
635,2003-03-21,875.75,888.5,874.5,887.1599731445312,887.1599731445312,795953
636,2003-03-24,885.5,885.5,860.5,863.5,863.5,687937
637,2003-03-25,863.75,879.25,856.0,872.25,872.25,732576
638,2003-03-26,872.75,875.5,864.75,868.0,868.0,579032
639,2003-03-27,868.0,873.5,856.75,867.5,867.5,585527
640,2003-03-28,867.5,869.5,859.25,863.0,863.0,458814
641,2003-03-31,858.5,859.75,840.0,847.0,847.0,633339
642,2003-04-01,844.5,860.5,843.0,856.75,856.75,760265
643,2003-04-02,856.0,884.25,855.0,877.25,877.25,611726
644,2003-04-03,877.75,888.75,873.0,873.25,873.25,639921
645,2003-04-04,873.5,884.25,870.75,878.5,878.5,666105
646,2003-04-07,883.0,905.0,876.25,877.0,877.0,765439
647,2003-04-08,877.25,888.0,873.5,878.25,878.25,602987
648,2003-04-09,878.5,887.25,864.25,866.75,866.75,833414
649,2003-04-10,867.0,872.5,861.5,871.75,871.75,559969
650,2003-04-11,871.75,883.5,864.75,868.25,868.25,593582
651,2003-04-14,871.0,886.5,865.5,886.0,886.0,544169
652,2003-04-15,886.5,894.0,880.0,893.75,893.75,604335
653,2003-04-16,896.25,903.5,876.5,878.75,878.75,664044
654,2003-04-17,879.5,893.5,877.75,891.25,891.25,507684
655,2003-04-21,893.0,897.75,886.75,893.0,893.0,472416
656,2003-04-22,892.5,912.0,885.0,909.5,909.5,818667
657,2003-04-23,910.25,919.5,908.5,917.5,917.5,605926
658,2003-04-24,917.5,918.5,905.5,909.75,909.75,594369
659,2003-04-25,909.75,912.75,896.0,898.5,898.5,538212
660,2003-04-28,899.0,918.0,895.25,913.5,913.5,651701
661,2003-04-29,913.25,923.75,909.75,916.0,916.0,764864
662,2003-04-30,916.25,921.5,910.0,916.0,916.0,708681
663,2003-05-01,915.5,916.0,900.5,915.0,915.0,276331
664,2003-05-02,916.75,930.25,910.75,927.5,927.5,593443
665,2003-05-05,927.0,933.5,923.5,926.25,926.25,588037
666,2003-05-06,925.75,939.5,924.25,934.75,934.75,716168
667,2003-05-07,934.5,937.0,925.25,929.5,929.5,650834
668,2003-05-08,929.0,929.25,918.25,920.5,920.5,733728
669,2003-05-09,920.25,933.5,919.25,932.25,932.25,522708
670,2003-05-12,933.25,946.75,928.25,944.25,944.25,590987
671,2003-05-13,943.75,947.25,938.25,942.75,942.75,566810
672,2003-05-14,942.5,948.25,934.5,940.25,940.25,603259
673,2003-05-15,940.0,948.75,938.0,946.25,946.25,638934
674,2003-05-16,945.75,949.75,938.0,944.25,944.25,494993
675,2003-05-19,941.75,941.75,919.5,922.5,922.5,629154
676,2003-05-20,922.5,925.75,911.25,919.25,919.25,771576
677,2003-05-21,919.75,924.25,913.25,922.0,922.0,817480
678,2003-05-22,922.5,935.5,919.75,930.75,930.75,615742
679,2003-05-23,930.5,935.25,926.5,932.25,932.25,615742
680,2003-05-26,932.25,935.0,931.5,934.5,934.5,366154
681,2003-05-27,932.25,953.25,927.0,949.5,949.5,620984
682,2003-05-28,949.5,959.5,948.75,952.0,952.0,658453
683,2003-05-29,951.5,962.25,945.75,949.25,949.25,741751
684,2003-05-30,949.0,966.0,948.25,963.25,963.25,635391
685,2003-06-02,963.75,979.5,963.5,968.25,968.25,876317
686,2003-06-03,966.75,973.25,963.5,972.25,972.25,701725
687,2003-06-04,972.5,988.0,970.25,986.25,986.25,786903
688,2003-06-05,986.0,991.25,977.5,990.75,990.75,769694
689,2003-06-06,990.5,1008.5,986.0,987.75,987.75,889043
690,2003-06-09,986.25,992.0,972.25,977.0,977.0,708826
691,2003-06-10,977.0,987.0,976.25,986.75,986.75,574081
692,2003-06-11,986.5,998.25,981.75,997.25,997.25,740467
693,2003-06-12,997.0,1004.5,990.25,1000.5,1000.5,145388
694,2003-06-13,999.75,1002.25,983.75,989.75,989.75,55625
695,2003-06-16,989.0,1011.25,986.5,1010.5,1010.5,66207
696,2003-06-17,1010.25,1016.75,1006.5,1010.75,1010.75,41033
697,2003-06-18,1008.75,1015.5,1004.0,1009.5,1009.5,26690
698,2003-06-19,1009.25,1014.25,993.0,995.25,995.25,43016
699,2003-06-20,995.5,1003.5,994.25,1001.5599975585938,1001.5599975585938,571235
700,2003-06-23,992.25,992.75,975.5,981.0,981.0,592917
701,2003-06-24,981.0,986.75,977.0,981.5,981.5,697285
702,2003-06-25,981.75,990.25,970.0,972.0,972.0,753408
703,2003-06-26,971.5,986.25,971.25,983.5,983.5,671388
704,2003-06-27,983.75,988.0,972.0,973.25,973.25,575973
705,2003-06-30,974.5,982.75,971.0,973.25,973.25,625846
706,2003-07-01,972.75,982.5,960.25,981.25,981.25,839555
707,2003-07-02,981.5,993.75,981.25,993.0,993.0,585594
708,2003-07-03,993.0,994.25,974.5,982.5,982.5,433116
709,2003-07-07,983.75,1005.0,983.25,1002.5,1002.5,600528
710,2003-07-08,1002.75,1008.5,997.25,1007.5,1007.5,571296
711,2003-07-09,1007.25,1010.0,996.0,1001.0,1001.0,657389
712,2003-07-10,999.5,1000.0,982.0,988.75,988.75,710298
713,2003-07-11,988.75,1000.25,985.25,997.25,997.25,585789
714,2003-07-14,997.25,1014.75,996.0,1002.75,1002.75,771550
715,2003-07-15,1002.25,1011.0,995.0,1001.0,1001.0,708550
716,2003-07-16,1002.5,1007.25,987.5,995.0,995.0,682840
717,2003-07-17,993.75,994.0,976.75,980.75,980.75,741064
718,2003-07-18,982.0,993.25,977.5,990.5,990.5,538653
719,2003-07-21,991.25,992.25,973.5,978.0,978.0,657728
720,2003-07-22,977.5,989.5,974.25,986.75,986.75,820053
721,2003-07-23,987.75,991.0,977.75,987.5,987.5,601019
722,2003-07-24,987.25,998.25,978.75,980.25,980.25,737463
723,2003-07-25,979.0,997.75,975.0,996.75,996.75,700564
724,2003-07-28,998.0,1000.5,991.5,994.0,994.0,674472
725,2003-07-29,993.75,998.0,981.5,989.0,989.0,817545
726,2003-07-30,988.75,993.75,984.0,986.5,986.5,560639
727,2003-07-31,986.25,1004.0,985.5,989.25,989.25,850836
728,2003-08-01,988.75,992.75,977.0,979.5,979.5,620181
729,2003-08-04,979.25,985.0,964.75,980.25,980.25,704289
730,2003-08-05,980.25,982.25,958.25,959.5,959.5,716130
731,2003-08-06,959.0,975.25,958.5,965.0,965.0,722594
732,2003-08-07,965.0,975.25,962.0,974.5,974.5,652919
733,2003-08-08,974.0,980.0,972.25,978.0,978.0,471856
734,2003-08-11,978.0,984.75,972.75,981.25,981.25,487374
735,2003-08-12,981.25,990.5,978.75,990.0,990.0,474326
736,2003-08-13,989.5,993.5,979.75,984.75,984.75,498772
737,2003-08-14,984.25,991.75,979.25,987.75,987.75,546656
738,2003-08-15,979.75,992.5,973.25,990.5,990.5,311435
739,2003-08-18,990.0,1000.25,989.75,998.75,998.75,377711
740,2003-08-19,998.75,1003.25,994.25,1003.0,1003.0,471439
741,2003-08-20,1001.75,1003.25,995.75,999.0,999.0,404406
742,2003-08-21,999.0,1009.5,998.25,1002.0,1002.0,606183
743,2003-08-22,1002.25,1012.25,991.75,992.5,992.5,600576
744,2003-08-25,991.75,994.25,987.0,993.75,993.75,404564
745,2003-08-26,993.75,998.0,982.5,995.5,995.5,653620
746,2003-08-27,995.75,997.75,992.5,995.75,995.75,318614
747,2003-08-28,995.25,1004.0,990.25,1001.25,1001.25,434530
748,2003-08-29,1001.25,1009.25,999.0,1007.75,1007.75,0
749,2003-09-01,1008.25,1012.5,1006.25,1012.0,1012.0,370483
750,2003-09-02,1008.25,1022.75,1004.5,1022.0,1022.0,820276
751,2003-09-03,1022.0,1029.75,1020.25,1027.0,1027.0,761140
752,2003-09-04,1027.0,1029.5,1021.25,1028.25,1028.25,577262
753,2003-09-05,1029.0,1029.75,1017.75,1022.25,1022.25,661744
754,2003-09-08,1021.75,1032.75,1021.25,1030.5,1030.5,671760
755,2003-09-09,1031.0,1034.75,1020.5,1024.0,1024.0,621684
756,2003-09-10,1023.25,1024.25,1009.25,1013.5,1013.5,773685
757,2003-09-11,1013.75,1021.25,1010.75,1016.75,1016.75,162052
758,2003-09-12,1017.0,1020.0,1007.0,1018.0,1018.0,86942
759,2003-09-15,1019.0,1020.75,1013.5,1014.5,1014.5,55431
760,2003-09-16,1015.25,1030.0,1010.0,1029.5,1029.5,57658
761,2003-09-17,1029.25,1031.5,1024.25,1027.25,1027.25,34792
762,2003-09-18,1027.0,1040.5,1025.5,1039.25,1039.25,34455
763,2003-09-19,1039.25,1041.75,1036.5,1039.5999755859375,1039.5999755859375,583482
764,2003-09-22,1031.75,1031.75,1015.75,1021.25,1021.25,752271
765,2003-09-23,1021.25,1028.5,1019.25,1025.5,1025.5,623754
766,2003-09-24,1025.5,1028.25,1006.25,1007.25,1007.25,923217
767,2003-09-25,1007.25,1014.5,997.25,997.75,997.75,805260
768,2003-09-26,997.75,1002.0,994.0,994.5,994.5,745028
769,2003-09-29,995.25,1005.5,992.75,1004.25,1004.25,756865
770,2003-09-30,1003.75,1005.0,987.75,994.0,994.0,1004864
771,2003-10-01,995.5,1017.0,995.0,1016.5,1016.5,915508
772,2003-10-02,1016.25,1021.0,1011.5,1019.5,1019.5,727229
773,2003-10-03,1019.5,1038.0,1018.0,1028.5,1028.5,831490
774,2003-10-06,1027.0,1035.0,1026.25,1033.5,1033.5,332455
775,2003-10-07,1033.5,1038.25,1024.25,1037.25,1037.25,834746
776,2003-10-08,1037.75,1039.75,1029.0,1035.0,1035.0,658006
777,2003-10-09,1035.0,1047.25,1033.0,1038.5,1038.5,771553
778,2003-10-10,1037.75,1042.5,1034.0,1040.5,1040.5,503349
779,2003-10-13,1040.5,1048.0,1039.5,1044.5,1044.5,307181
780,2003-10-14,1044.5,1049.5,1039.0,1047.5,1047.5,567501
781,2003-10-15,1048.25,1055.75,1041.5,1044.5,1044.5,661440
782,2003-10-16,1043.0,1052.25,1041.25,1049.25,1049.25,733689
783,2003-10-17,1047.75,1052.0,1034.75,1037.75,1037.75,608788
784,2003-10-20,1037.5,1045.5,1034.25,1045.25,1045.25,549399
785,2003-10-21,1045.25,1049.5,1040.75,1043.5,1043.5,572797
786,2003-10-22,1043.75,1044.25,1026.5,1030.5,1030.5,682947
787,2003-10-23,1029.75,1034.5,1019.75,1028.5,1028.5,693849
788,2003-10-24,1028.25,1030.25,1016.25,1030.0,1030.0,644041
789,2003-10-27,1028.25,1036.75,1027.25,1030.75,1030.75,541229
790,2003-10-28,1030.0,1046.0,1029.75,1044.75,1044.75,648859
791,2003-10-29,1044.25,1048.75,1040.0,1046.25,1046.25,569839
792,2003-10-30,1046.0,1054.5,1042.25,1048.5,1048.5,744512
793,2003-10-31,1048.5,1052.25,1046.5,1049.5,1049.5,452365
794,2003-11-03,1047.25,1060.5,1046.5,1054.25,1054.25,609967
795,2003-11-04,1054.25,1057.0,1050.0,1052.25,1052.25,554811
796,2003-11-05,1052.25,1054.5,1043.25,1053.5,1053.5,556444
797,2003-11-06,1053.75,1058.75,1045.25,1058.5,1058.5,618281
798,2003-11-07,1058.25,1064.5,1050.0,1050.5,1050.5,614109
799,2003-11-10,1051.25,1053.75,1044.25,1046.25,1046.25,495923
800,2003-11-11,1046.25,1047.75,1041.5,1045.75,1045.75,403191
801,2003-11-12,1045.25,1059.0,1044.5,1057.0,1057.0,645534
802,2003-11-13,1056.75,1060.0,1052.0,1058.0,1058.0,575631
803,2003-11-14,1058.25,1064.25,1047.0,1049.0,1049.0,649695
804,2003-11-17,1048.0,1048.0,1034.25,1043.5,1043.5,686497
805,2003-11-18,1043.25,1048.5,1031.0,1032.75,1032.75,773553
806,2003-11-19,1033.0,1043.75,1031.0,1041.0,1041.0,644049
807,2003-11-20,1041.25,1046.25,1031.0,1032.0,1032.0,797586
808,2003-11-21,1031.75,1037.0,1030.25,1036.25,1036.25,534013
809,2003-11-24,1035.75,1051.5,1035.25,1049.5,1049.5,658516
810,2003-11-25,1049.5,1057.75,1047.5,1053.25,1053.25,562943
811,2003-11-26,1053.0,1058.5,1047.25,1056.75,1056.75,562943
812,2003-11-27,1057.25,1059.75,1055.5,1059.0,1059.0,480652
813,2003-11-28,1057.25,1060.25,1053.75,1057.75,1057.75,135440
814,2003-12-01,1059.0,1070.5,1055.75,1069.0,1069.0,663167
815,2003-12-02,1069.0,1071.0,1064.25,1067.0,1067.0,564852
816,2003-12-03,1066.5,1074.25,1064.25,1065.0,1065.0,677047
817,2003-12-04,1064.75,1070.5,1062.75,1069.5,1069.5,574760
818,2003-12-05,1067.0,1068.75,1059.5,1062.25,1062.25,638116
819,2003-12-08,1061.0,1069.5,1057.75,1069.0,1069.0,498544
820,2003-12-09,1069.25,1072.75,1058.75,1060.5,1060.5,680486
821,2003-12-10,1060.75,1063.0,1053.0,1060.75,1060.75,636587
822,2003-12-11,1060.5,1074.0,1059.25,1072.25,1072.25,148185
823,2003-12-12,1074.25,1075.0,1067.0,1074.25,1074.25,57159
824,2003-12-15,1087.25,1090.25,1067.75,1068.75,1068.75,76639
825,2003-12-16,1069.0,1076.0,1067.25,1075.0,1075.0,25299
826,2003-12-17,1074.25,1078.0,1070.75,1077.5,1077.5,25303
827,2003-12-18,1078.0,1090.75,1076.5,1090.75,1090.75,29303
828,2003-12-19,1090.0,1092.25,1088.75,1091.6099853515625,1091.6099853515625,539361
829,2003-12-22,1082.5,1093.0,1080.5,1092.75,1092.75,292581
830,2003-12-23,1092.5,1095.75,1090.25,1093.5,1093.5,267667
831,2003-12-24,1093.5,1095.25,1089.5,1093.0,1093.0,94667
832,2003-12-26,1093.5,1097.0,1092.5,1093.5,1093.5,68120
833,2003-12-29,1093.5,1109.25,1093.0,1107.75,1107.75,301478
834,2003-12-30,1107.75,1109.0,1105.0,1107.75,1107.75,218431
835,2003-12-31,1107.75,1111.5,1104.75,1110.5,1110.5,322533
836,2004-01-02,1111.0,1118.0,1103.5,1109.0,1109.0,452889
837,2004-01-05,1108.75,1121.5,1108.75,1120.0,1120.0,609539
